ecodistrict,year,model,scenario,tmin,prcp,ivpd,itmin,iphoto
223,2005,GCM4,RCP45,-13.58,23.75,364.741095384615,68.3428571428571,215.549722222222
223,2006,GCM4,RCP45,-10.8364383561644,16.89,363.875101538462,97.8285714285714,215.549722222222
223,2007,GCM4,RCP45,-13.5805479452055,20.15,364.238464615385,74.8571428571429,215.549722222222
223,2008,GCM4,RCP45,-13.5605479452055,24.75,364.876735384615,78.3285714285714,215.549722222222
223,2009,GCM4,RCP45,-13.2958904109589,17.31,365,76.8428571428571,215.549722222222
223,2010,GCM4,RCP45,-10.9605479452055,23.65,364.792455384615,90.3571428571429,215.549722222222
223,2090,GCM4,RCP45,-8.38849315068493,26.82,364.666415384615,115.857142857143,215.549722222222
223,2091,GCM4,RCP45,-8.05397260273973,27.48,364.895876923077,117.3,215.549722222222
223,2092,GCM4,RCP45,-8.20383561643836,36.05,364.618833846154,101.171428571429,215.549722222222
223,2093,GCM4,RCP45,-8.08520547945206,25.7,364.675513846154,108.257142857143,215.549722222222
223,2094,GCM4,RCP45,-9.21972602739726,32.13,364.422876923077,109.657142857143,215.549722222222
223,2095,GCM4,RCP45,-8.59424657534246,13.2,364.82776,115.885714285714,215.549722222222
223,2096,GCM4,RCP45,-8.70767123287672,15.72,364.800526153846,112.871428571429,215.549722222222
223,2097,GCM4,RCP45,-8.76630136986301,27.62,364.388267692308,108.485714285714,215.549722222222
223,2098,GCM4,RCP45,-8.97506849315069,20.38,364.362603076923,115.414285714286,215.549722222222
223,2099,GCM4,RCP45,-8.14136986301369,36.52,364.64048,105.685714285714,215.549722222222
223,2100,GCM4,RCP45,-9.09561643835616,21.22,364.858027692308,102.357142857143,215.549722222222
223,2000,Hadley,RCP45,-12.9076712328767,25.28,363.954172307692,82.4428571428572,215.549722222222
223,2001,Hadley,RCP45,-13.3854794520548,23.49,364.619166153846,76.2714285714286,215.549722222222
223,2002,Hadley,RCP45,-13.7145205479452,17.12,364.608735384615,77.6285714285714,215.549722222222
223,2003,Hadley,RCP45,-13.4646575342466,25.14,364.660550769231,78.7571428571429,215.549722222222
223,2004,Hadley,RCP45,-16.2898630136986,21.67,364.293406153846,65.4428571428572,215.549722222222
223,2005,Hadley,RCP45,-13.58,23.75,364.741095384615,68.3428571428571,215.549722222222
223,2006,Hadley,RCP45,-10.8364383561644,16.89,363.875101538462,97.8285714285714,215.549722222222
223,2007,Hadley,RCP45,-13.5805479452055,20.15,364.238464615385,74.8571428571429,215.549722222222
223,2008,Hadley,RCP45,-13.5605479452055,24.75,364.876735384615,78.3285714285714,215.549722222222
223,2009,Hadley,RCP45,-13.2958904109589,17.31,365,76.8428571428571,215.549722222222
223,2010,Hadley,RCP45,-10.9605479452055,23.65,364.792455384615,90.3571428571429,215.549722222222
223,2090,Hadley,RCP45,-7.15726027397261,20.27,363.824403076923,129.842857142857,215.549722222222
223,2091,Hadley,RCP45,-6.5427397260274,34.85,364.636350769231,115.128571428571,215.549722222222
223,2092,Hadley,RCP45,-6.76328767123288,19.34,364.414073846154,113.628571428571,215.549722222222
223,2093,Hadley,RCP45,-7.5531506849315,34.67,364.265750769231,105.828571428571,215.549722222222
223,2094,Hadley,RCP45,-7.55671232876713,23.88,364.476230769231,113.457142857143,215.549722222222
223,2095,Hadley,RCP45,-7.71753424657535,25.27,364.282255384615,124.571428571429,215.549722222222
223,2096,Hadley,RCP45,-6.28027397260274,23.05,364.454301538462,148.814285714286,215.549722222222
223,2097,Hadley,RCP45,-7.46575342465754,23.44,364.3714,115.914285714286,215.549722222222
223,2098,Hadley,RCP45,-6.34109589041096,22.54,364.517676923077,120.7,215.549722222222
223,2099,Hadley,RCP45,-6.29041095890411,21.72,364.163166153846,118.2,215.549722222222
223,2100,Hadley,RCP45,-6.93342465753426,28.89,364.62316,113.285714285714,215.549722222222
223,2000,RCM4,RCP85,-12.9076712328767,25.28,363.954172307692,82.4428571428572,215.549722222222
223,2001,RCM4,RCP85,-13.3854794520548,23.49,364.619166153846,76.2714285714286,215.549722222222
223,2002,RCM4,RCP85,-13.7145205479452,17.12,364.608735384615,77.6285714285714,215.549722222222
223,2003,RCM4,RCP85,-13.4646575342466,25.14,364.660550769231,78.7571428571429,215.549722222222
223,2004,RCM4,RCP85,-16.2898630136986,21.67,364.293406153846,65.4428571428572,215.549722222222
223,2005,RCM4,RCP85,-13.58,23.75,364.741095384615,68.3428571428571,215.549722222222
223,2006,RCM4,RCP85,-10.8364383561644,16.89,363.875101538462,97.8285714285714,215.549722222222
223,2007,RCM4,RCP85,-13.5805479452055,20.15,364.238464615385,74.8571428571429,215.549722222222
223,2008,RCM4,RCP85,-13.5605479452055,24.75,364.876735384615,78.3285714285714,215.549722222222
223,2009,RCM4,RCP85,-13.2958904109589,17.31,365,76.8428571428571,215.549722222222
223,2010,RCM4,RCP85,-10.9605479452055,23.65,364.792455384615,90.3571428571429,215.549722222222
223,2090,RCM4,RCP85,-4.81232876712329,15.71,364.496886153846,138.657142857143,215.549722222222
223,2091,RCM4,RCP85,-4.42191780821918,30.6,363.689381538462,135.857142857143,215.549722222222
223,2092,RCM4,RCP85,-4.33178082191781,24.4,363.926753846154,139.5,215.549722222222
223,2093,RCM4,RCP85,-4.20986301369863,38.16,363.695612307692,141.4,215.549722222222
223,2094,RCM4,RCP85,-5.65178082191781,34.43,364.304458461539,122.728571428571,215.549722222222
223,2095,RCM4,RCP85,-5.91315068493151,18.84,364.320372307692,137.271428571429,215.549722222222
223,2096,RCM4,RCP85,-5.7027397260274,23.91,364.588126153846,126.185714285714,215.549722222222
223,2097,RCM4,RCP85,-5.13863013698631,41.24,364.09948,129.414285714286,215.549722222222
223,2098,RCM4,RCP85,-5.0813698630137,29.97,363.767947692308,128.3,215.549722222222
223,2099,RCM4,RCP85,-5.58493150684932,40.62,363.848018461539,122.157142857143,215.549722222222
223,2100,RCM4,RCP85,-4.73835616438356,32.48,364.234335384615,129.928571428571,215.549722222222
223,2000,GCM4,RCP85,-12.9076712328767,25.28,363.954172307692,82.4428571428572,215.549722222222
223,2001,GCM4,RCP85,-13.3854794520548,23.49,364.619166153846,76.2714285714286,215.549722222222
223,2002,GCM4,RCP85,-13.7145205479452,17.12,364.608735384615,77.6285714285714,215.549722222222
223,2003,GCM4,RCP85,-13.4646575342466,25.14,364.660550769231,78.7571428571429,215.549722222222
223,2004,GCM4,RCP85,-16.2898630136986,21.67,364.293406153846,65.4428571428572,215.549722222222
223,2005,GCM4,RCP85,-13.58,23.75,364.741095384615,68.3428571428571,215.549722222222
223,2006,GCM4,RCP85,-10.8364383561644,16.89,363.875101538462,97.8285714285714,215.549722222222
223,2007,GCM4,RCP85,-13.5805479452055,20.15,364.238464615385,74.8571428571429,215.549722222222
223,2008,GCM4,RCP85,-13.5605479452055,24.75,364.876735384615,78.3285714285714,215.549722222222
223,2009,GCM4,RCP85,-13.2958904109589,17.31,365,76.8428571428571,215.549722222222
223,2010,GCM4,RCP85,-10.9605479452055,23.65,364.792455384615,90.3571428571429,215.549722222222
223,2090,GCM4,RCP85,-4.35972602739726,33.62,364.489190769231,140.842857142857,215.549722222222
223,2091,GCM4,RCP85,-4.14547945205479,27.54,364.100935384615,135.028571428571,215.549722222222
223,2092,GCM4,RCP85,-4.16986301369863,22.5,364.270230769231,135.642857142857,215.549722222222
223,2093,GCM4,RCP85,-5.59397260273973,36.35,364.013935384616,122.142857142857,215.549722222222
223,2094,GCM4,RCP85,-5.31287671232877,31.33,363.036661538462,128.771428571429,215.549722222222
223,2095,GCM4,RCP85,-4.75342465753425,30.86,363.962230769231,134.128571428571,215.549722222222
223,2096,GCM4,RCP85,-4.9841095890411,17.55,363.792316923077,131.714285714286,215.549722222222
223,2097,GCM4,RCP85,-3.95123287671233,23.46,363.166113846154,142.857142857143,215.549722222222
223,2098,GCM4,RCP85,-5.5068493150685,25.6,364.098147692308,126.442857142857,215.549722222222
223,2099,GCM4,RCP85,-5.30383561643835,31.19,363.181686153846,121.014285714286,215.549722222222
223,2100,GCM4,RCP85,-4.32849315068493,22.02,363.205476923077,130.671428571429,215.549722222222
223,2000,Hadley,RCP85,-12.9076712328767,25.28,363.954172307692,82.4428571428572,215.549722222222
223,2001,Hadley,RCP85,-13.3854794520548,23.49,364.619166153846,76.2714285714286,215.549722222222
223,2002,Hadley,RCP85,-13.7145205479452,17.12,364.608735384615,77.6285714285714,215.549722222222
223,2003,Hadley,RCP85,-13.4646575342466,25.14,364.660550769231,78.7571428571429,215.549722222222
223,2004,Hadley,RCP85,-16.2898630136986,21.67,364.293406153846,65.4428571428572,215.549722222222
223,2005,Hadley,RCP85,-13.58,23.75,364.741095384615,68.3428571428571,215.549722222222
223,2006,Hadley,RCP85,-10.8364383561644,16.89,363.875101538462,97.8285714285714,215.549722222222
223,2007,Hadley,RCP85,-13.5805479452055,20.15,364.238464615385,74.8571428571429,215.549722222222
223,2008,Hadley,RCP85,-13.5605479452055,24.75,364.876735384615,78.3285714285714,215.549722222222
223,2009,Hadley,RCP85,-13.2958904109589,17.31,365,76.8428571428571,215.549722222222
223,2010,Hadley,RCP85,-10.9605479452055,23.65,364.792455384615,90.3571428571429,215.549722222222
223,2090,Hadley,RCP85,-2.86191780821918,24.88,363.755449230769,144.642857142857,215.549722222222
223,2091,Hadley,RCP85,-2.5641095890411,22.3,363.217701538462,150.328571428571,215.549722222222
223,2092,Hadley,RCP85,-3.41342465753425,18.4,363.693270769231,152.485714285714,215.549722222222
223,2093,Hadley,RCP85,-3.56109589041096,25.98,363.295606153846,150.985714285714,215.549722222222
223,2094,Hadley,RCP85,-2.65835616438356,22.11,363.859163076923,140.942857142857,215.549722222222
223,2095,Hadley,RCP85,-2.67589041095891,27.05,363.198467692308,154.385714285714,215.549722222222
223,2096,Hadley,RCP85,-2.74684931506849,26.56,363.373175384615,154.542857142857,215.549722222222
223,2097,Hadley,RCP85,-2.88767123287671,18.95,363.193218461539,146.042857142857,215.549722222222
223,2098,Hadley,RCP85,-2.89890410958904,29.67,363.252264615385,150.257142857143,215.549722222222
223,2099,Hadley,RCP85,-1.86,28.49,361.944446153846,154.085714285714,215.549722222222
223,2100,Hadley,RCP85,-2.2427397260274,28.24,364.024304615385,152.128571428571,215.549722222222
224,2000,RCM4,RCP45,-12.0616438356164,24.27,362.295270769231,91.0142857142857,215.920277777778
224,2001,RCM4,RCP45,-11.7421917808219,24.25,364.120615384615,91.0714285714286,215.920277777778
224,2002,RCM4,RCP45,-12.8372602739726,17.24,364.475169230769,82.3,215.920277777778
224,2003,RCM4,RCP45,-12.547397260274,25.05,364.060067692308,88.8571428571429,215.920277777778
224,2004,RCM4,RCP45,-15.2454794520548,21.41,364.067633846154,79.7857142857143,215.920277777778
224,2005,RCM4,RCP45,-11.8328767123288,24.54,364.386464615385,85.1857142857143,215.920277777778
224,2006,RCM4,RCP45,-11.0098630136986,18.8,363.686766153846,105.271428571429,215.920277777778
224,2007,RCM4,RCP45,-13.0312328767123,23.32,364.339756923077,81.5857142857144,215.920277777778
224,2008,RCM4,RCP45,-12.9504109589041,26.15,364.726790769231,87.1142857142857,215.920277777778
224,2009,RCM4,RCP45,-13.1284931506849,19.68,364.953433846154,88.2857142857142,215.920277777778
224,2010,RCM4,RCP45,-10.4808219178082,28.69,364.495027692308,98.0857142857143,215.920277777778
224,2090,RCM4,RCP45,-7.4958904109589,33.3,362.520012307692,128.014285714286,215.920277777778
224,2091,RCM4,RCP45,-8.21260273972602,31.66,363.805196923077,119.228571428571,215.920277777778
224,2092,RCM4,RCP45,-7.17479452054795,33.66,363.273941538462,128.214285714286,215.920277777778
224,2093,RCM4,RCP45,-7.11315068493152,24.17,362.841052307692,114,215.920277777778
224,2094,RCM4,RCP45,-7.40684931506849,30.19,363.894270769231,125.185714285714,215.920277777778
224,2095,RCM4,RCP45,-7.85479452054795,25.33,362.7754,123.185714285714,215.920277777778
224,2096,RCM4,RCP45,-8.83972602739726,25.57,363.900689230769,122.3,215.920277777778
224,2097,RCM4,RCP45,-9.03205479452055,16.85,361.517513846154,119.3,215.920277777778
224,2098,RCM4,RCP45,-7.52602739726028,35.91,362.554929230769,117.842857142857,215.920277777778
224,2099,RCM4,RCP45,-7.6027397260274,27.64,361.583012307692,129.785714285714,215.920277777778
224,2100,RCM4,RCP45,-8.38602739726027,26.62,363.192313846154,121.528571428571,215.920277777778
224,2000,GCM4,RCP45,-12.0616438356164,24.27,362.295270769231,91.0142857142857,215.920277777778
224,2001,GCM4,RCP45,-11.7421917808219,24.25,364.120615384615,91.0714285714286,215.920277777778
224,2002,GCM4,RCP45,-12.8372602739726,17.24,364.475169230769,82.3,215.920277777778
224,2003,GCM4,RCP45,-12.547397260274,25.05,364.060067692308,88.8571428571429,215.920277777778
224,2004,GCM4,RCP45,-15.2454794520548,21.41,364.067633846154,79.7857142857143,215.920277777778
224,2005,GCM4,RCP45,-11.8328767123288,24.54,364.386464615385,85.1857142857143,215.920277777778
224,2006,GCM4,RCP45,-11.0098630136986,18.8,363.686766153846,105.271428571429,215.920277777778
224,2007,GCM4,RCP45,-13.0312328767123,23.32,364.339756923077,81.5857142857144,215.920277777778
224,2008,GCM4,RCP45,-12.9504109589041,26.15,364.726790769231,87.1142857142857,215.920277777778
224,2009,GCM4,RCP45,-13.1284931506849,19.68,364.953433846154,88.2857142857142,215.920277777778
224,2010,GCM4,RCP45,-10.4808219178082,28.69,364.495027692308,98.0857142857143,215.920277777778
224,2090,GCM4,RCP45,-7.81534246575342,21.25,363.780929230769,113.214285714286,215.920277777778
224,2091,GCM4,RCP45,-7.33123287671233,45.16,362.739987692308,125.228571428571,215.920277777778
224,2092,GCM4,RCP45,-7.32109589041096,31.56,364.380846153846,118.228571428571,215.920277777778
224,2093,GCM4,RCP45,-6.11342465753425,29.88,363.151498461539,132.742857142857,215.920277777778
224,2094,GCM4,RCP45,-6.43835616438357,27.2,363.395569230769,123.871428571429,215.920277777778
224,2095,GCM4,RCP45,-5.51095890410959,31.67,362.607753846154,122.728571428571,215.920277777778
224,2096,GCM4,RCP45,-7.54383561643836,39.52,362.807846153846,114.328571428571,215.920277777778
224,2097,GCM4,RCP45,-7.02958904109589,27.53,362.163144615385,111.485714285714,215.920277777778
224,2098,GCM4,RCP45,-6.88520547945205,31.07,362.700196923077,112.414285714286,215.920277777778
224,2099,GCM4,RCP45,-7.6076712328767,31.75,363.161347692308,109.728571428571,215.920277777778
224,2100,GCM4,RCP45,-6.71698630136986,35.11,364.525553846154,118,215.920277777778
224,2000,Hadley,RCP45,-12.0616438356164,24.27,362.295270769231,91.0142857142857,215.920277777778
224,2001,Hadley,RCP45,-11.7421917808219,24.25,364.120615384615,91.0714285714286,215.920277777778
224,2002,Hadley,RCP45,-12.8372602739726,17.24,364.475169230769,82.3,215.920277777778
224,2003,Hadley,RCP45,-12.547397260274,25.05,364.060067692308,88.8571428571429,215.920277777778
224,2004,Hadley,RCP45,-15.2454794520548,21.41,364.067633846154,79.7857142857143,215.920277777778
224,2005,Hadley,RCP45,-11.8328767123288,24.54,364.386464615385,85.1857142857143,215.920277777778
224,2006,Hadley,RCP45,-11.0098630136986,18.8,363.686766153846,105.271428571429,215.920277777778
224,2007,Hadley,RCP45,-13.0312328767123,23.32,364.339756923077,81.5857142857144,215.920277777778
224,2008,Hadley,RCP45,-12.9504109589041,26.15,364.726790769231,87.1142857142857,215.920277777778
224,2009,Hadley,RCP45,-13.1284931506849,19.68,364.953433846154,88.2857142857142,215.920277777778
224,2010,Hadley,RCP45,-10.4808219178082,28.69,364.495027692308,98.0857142857143,215.920277777778
224,2090,Hadley,RCP45,-6.90438356164384,17.14,364.052778461539,132.857142857143,215.920277777778
224,2091,Hadley,RCP45,-5.37643835616439,40.13,363.440510769231,120.6,215.920277777778
224,2092,Hadley,RCP45,-6.87534246575343,38.36,362.954889230769,129.185714285714,215.920277777778
224,2093,Hadley,RCP45,-6.4254794520548,38.76,364.000738461539,127.142857142857,215.920277777778
224,2094,Hadley,RCP45,-5.61698630136986,38.47,363.960292307692,126.785714285714,215.920277777778
224,2095,Hadley,RCP45,-5.43945205479452,36.96,363.101076923077,125.757142857143,215.920277777778
224,2096,Hadley,RCP45,-5.8772602739726,34.61,363.586578461538,133.257142857143,215.920277777778
224,2097,Hadley,RCP45,-5.45095890410959,43.6,364.383726153846,142.757142857143,215.920277777778
224,2098,Hadley,RCP45,-6.97534246575343,40.08,364.230876923077,122.885714285714,215.920277777778
224,2099,Hadley,RCP45,-6.99972602739726,28.17,363.62352,127.842857142857,215.920277777778
224,2100,Hadley,RCP45,-6.72328767123287,30.58,362.729710769231,136.7,215.920277777778
224,2000,RCM4,RCP85,-12.0616438356164,24.27,362.295270769231,91.0142857142857,215.920277777778
224,2001,RCM4,RCP85,-11.7421917808219,24.25,364.120615384615,91.0714285714286,215.920277777778
224,2002,RCM4,RCP85,-12.8372602739726,17.24,364.475169230769,82.3,215.920277777778
224,2003,RCM4,RCP85,-12.547397260274,25.05,364.060067692308,88.8571428571429,215.920277777778
224,2004,RCM4,RCP85,-15.2454794520548,21.41,364.067633846154,79.7857142857143,215.920277777778
224,2005,RCM4,RCP85,-11.8328767123288,24.54,364.386464615385,85.1857142857143,215.920277777778
224,2006,RCM4,RCP85,-11.0098630136986,18.8,363.686766153846,105.271428571429,215.920277777778
224,2007,RCM4,RCP85,-13.0312328767123,23.32,364.339756923077,81.5857142857144,215.920277777778
224,2008,RCM4,RCP85,-12.9504109589041,26.15,364.726790769231,87.1142857142857,215.920277777778
224,2009,RCM4,RCP85,-13.1284931506849,19.68,364.953433846154,88.2857142857142,215.920277777778
224,2010,RCM4,RCP85,-10.4808219178082,28.69,364.495027692308,98.0857142857143,215.920277777778
224,2090,RCM4,RCP85,-3.12904109589041,27.42,361.778815384615,146.3,215.920277777778
224,2091,RCM4,RCP85,-3.76164383561644,36.13,362.775818461539,148.242857142857,215.920277777778
224,2092,RCM4,RCP85,-4.60876712328767,28.68,363.234972307692,147.171428571429,215.920277777778
224,2093,RCM4,RCP85,-2.59671232876713,26.32,362.649150769231,149.471428571429,215.920277777778
224,2094,RCM4,RCP85,-2.37287671232877,32.23,362.728981538462,167.085714285714,215.920277777778
224,2095,RCM4,RCP85,-3.57890410958904,24.79,363.679833846154,143.242857142857,215.920277777778
224,2096,RCM4,RCP85,-4.27315068493151,30.53,362.46308,135.942857142857,215.920277777778
224,2097,RCM4,RCP85,-3.93780821917808,34.84,362.3108,143.357142857143,215.920277777778
224,2098,RCM4,RCP85,-3.23041095890411,29.19,362.562587692308,149.085714285714,215.920277777778
224,2099,RCM4,RCP85,-4.0813698630137,29.59,363.296461538462,145.871428571429,215.920277777778
224,2100,RCM4,RCP85,-3.42712328767123,27.64,363.169344615385,141.4,215.920277777778
224,2000,GCM4,RCP85,-12.0616438356164,24.27,362.295270769231,91.0142857142857,215.920277777778
224,2001,GCM4,RCP85,-11.7421917808219,24.25,364.120615384615,91.0714285714286,215.920277777778
224,2002,GCM4,RCP85,-12.8372602739726,17.24,364.475169230769,82.3,215.920277777778
